Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/25/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sri Lanka,LKA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,160.5915837,171.8545485,188.2117209,229.5736272,233.3920035,206.6345357,234.2225466,157.4757863,216.0412553,253.3747863,271.2002039,292.4749127,309.4263251,351.1845718,351.5644808,372.0953475,382.0785421,395.5730992,390.5515496,443.0635998,486.7353999,522.123915,550.4285608,612.3883189,669.3365219,707.168765,766.032038,784.8169215,771.1940652,799.5534396,772.9613289,806.9408342,918.2658655,989.1801109,1152.98695,1315.921793,1494.46895,1834.194262,1908.705121,2545.550439,2894.631721,2984.148015,3188.731074,3375.060699,3416.638615,3474.664057,3658.389946,3656.235844,3460.759223,3314.912279,,
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,118.8586738,122.3231619,131.5890957,153.7715637,185.8905507,204.3028455,215.8769473,239.6173246,260.4794487,288.7725115,345.1416225,420.1294232,420.1946948,409.2506053,389.1392828,402.7522865,426.1398804,401.8142772,401.6691224,388.8205444,407.1380514,375.4179503,392.841302,387.4711416,427.55952,488.597693,539.0527095,568.369158,591.1329522,642.3117555,663.9922173,708.3488427,820.3673163,1032.631728,1256.660714,1508.240518,1855.903183,2446.097343,3032.066459,3291.178225,3808.0305,4377.623478,1643.58974,1641.034037,1714.71884,1699.935405,1738.810031,1829.259744,1809.43326,1887.132304,1789.15129,,
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,159.1361398,167.9299816,183.8116569,226.6267359,271.8578618,293.420036,305.8509692,335.3436641,356.0028809,399.9926654,458.005732,520.1852036,500.7532788,473.4365997,472.6649957,488.1281687,501.2578641,500.1895782,533.041326,547.7447716,624.1033041,637.6175425,683.489815,728.403772,799.7208622,886.9035539,970.5087109,1022.139905,992.0317664,974.6321763,1048.235761,1057.502729,1113.988195,1285.001056,1524.842064,1805.186752,2165.249258,2733.868417,3297.860026,3372.468982,3963.648168,4561.219387,3441.087659,3575.836237,3667.664803,3459.549326,3446.033905,3728.680909,3834.464503,3891.783996,3669.622906,,
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,449.3187927,456.2994097,419.6202306,459.6864422,387.0395963,283.767657,317.8092903,397.2605181,429.162124,424.1302101,494.5347476,548.1266214,598.7096895,571.5115301,580.021684,630.176668,591.4135062,612.0399846,534.0592137,539.9846327,508.0431964,547.6331559,513.3895503,755.6541106,962.3556921,1024.153873,1061.435835,1091.643471,1092.306376,1008.231907,1218.700042,1256.610533,1157.846913,1087.236667,1090.85647,1055.249166,928.7483738,1003.865671,1110.217866,1019.385249,767.3126174,,
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,181.9450078,198.2384117,221.3829907,273.8719169,309.1500528,334.4481805,352.9727407,403.3242965,414.3027439,466.5049076,501.658757,529.9881927,534.1806885,484.4543463,507.4252957,537.2439562,573.2971548,580.9470629,650.016693,713.3505403,742.3672302,748.5403985,803.704426,829.1737504,979.1482994,1226.559772,1363.080208,1416.849061,1354.284282,1231.570025,1337.815252,1371.131901,1445.914895,1628.518232,1933.025493,2308.448575,2773.525908,3496.793952,4253.082435,4142.390636,4859.995757,5767.881817,6193.757628,6605.532027,6847.586408,6347.695895,6352.829533,7005.41096,7477.076576,7580.600531,7282.775135,,
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.366483,1854.692624,2303.311377,2609.911226,2541.448855,2715.589775,2952.194244,3520.391933,4629.620975,5671.283194,6741.156003,7914.924943,10359.66727,12654.53733,10331.80799,10176.00055,12034.79347,12011.00889,13289.48193,14166.5983,11837.68033,12465.34738,14097.59225,16190.2606,16442.82771,17026.26452,,
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2220.767983,2230.458519,2961.555732,3878.902121,5064.675619,5348.376438,6402.900585,7371.908955,9238.240063,10646.99333,11874.02511,10518.08647,10966.52008,11115.04222,10699.65338,11122.5369,15794.12578,19712.96922,21770.59709,22753.80441,29148.23447,31604.19323,34453.59705,34323.14696,35914.02101,43399.03567,43245.50315,39892.73406,39106.57354,41439.67417,37689.82738,37764.74,39238.66503,46800.89302,61459.5058,66020.5295,64198.59551,81458.56606,82243.00747,57107.50624,63146.04737,68754.23916,73529.43703,72382.82378,75737.07083,55706.69181,58422.10712,65889.46096,69218.72195,61496.24408,67966.54648,,
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.693696,1568.905062,1791.471709,2004.871689,2121.729643,2394.04386,2656.414021,3108.96182,3880.133042,4791.38279,5849.1196,7278.091994,10671.94157,12655.41545,10289.37586,8651.941017,9972.442509,10312.53091,11303.72379,11931.93371,10454.12487,11017.8369,12141.70125,13749.38887,13820.14061,13734.54262,,
"Macao SAR, China",MAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,255.1852417,289.4126892,345.1253967,416.2520447,471.2765808,489.1966858,545.491394,634.7130737,738.6010742,973.3695068,761.3391724,735.3930664,656.9509888,586.9525146,567.1798706,741.7348022,807.1792603,915.7144165,930.4625244,1058.041626,1115.05835,1145.326416,1051.587891,1175.247681,1251.549561,1380.209717,1228.88208,1304.861694,1280.558838,1179.970459,1184.559937,1254.48938,1529.187744,1730.458008,1804.204956,1957.981567,2223.820557,2570.620361,2524.195068,2466.442139,2637.997559,2541.147217,2737.592285,2771.439697,2514.815674,2528.138672,2670.20459,2835.765381,2859.264404,2687.299316,,
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.7672833,498.3181678,419.1318287,275.2530412,328.0392721,402.7272831,484.5478618,608.9443533,828.3155608,974.3396272,1107.589692,1401.315476,1964.628627,1702.993793,2289.931336,2811.629281,3012.726626,3267.667902,3243.375489,2439.336129,2683.069243,3289.434412,3882.279635,4131.002475,4087.180598,,
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,541.8756225,476.1032044,462.800503,444.3683823,355.9325514,340.4874044,376.4935454,260.9230579,249.1872646,237.8679268,288.4403063,223.9168717,249.8651948,267.3377209,216.3464196,219.2143315,278.9287814,233.0649885,234.6820156,227.8901625,240.6210933,277.0019523,258.2682151,297.1722333,228.3575189,256.5764581,270.61506,350.7626102,430.3748539,356.1663409,360.4184209,407.7449514,385.4093226,409.0450193,406.9815324,352.1506079,359.0085293,402.8606857,426.2444946,421.0757813,381.8165769,,
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,564.8502017,564.4972126,538.0275051,698.7971219,733.8186037,799.4363018,845.8261447,958.8453182,1034.590013,1144.392447,1335.850997,1474.132667,1613.919119,1678.656523,1801.477758,1893.568818,2635.852657,2659.069881,3060.814431,3524.041554,3313.932425,4423.162658,4381.600904,5308.295888,5385.121807,5604.660408,5920.956415,6039.468812,6561.735522,7209.333338,7758.369839,7911.786885,8286.995487,8759.499839,8932.401248,5990.085328,,
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.559445,1893.136848,2126.844838,2319.252147,2410.426779,2352.482935,2456.026115,2577.866569,2585.608166,2555.62129,2733.505466,3146.964046,3599.749116,4176.448139,4933.169016,5865.610786,5390.957777,6114.373395,6418.244895,6822.491886,6645.504246,6618.364512,5890.670609,5883.524519,5925.535883,5943.633715,5978.72419,5419.942767,,
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,631.6857028,677.2930678,755.7414464,899.3740322,1127.249109,1327.497515,1292.785065,1142.446295,1381.526882,1705.449813,2522.725055,3200.593902,2073.519597,1635.202827,1941.922631,2064.395211,1365.299844,1491.366378,1854.968098,2276.052719,2682.04046,3235.442418,3690.316175,5015.877429,5177.488547,3099.944677,3599.814119,4432.386357,4603.656844,5195.508379,5978.749999,6338.125264,6343.437733,5750.486982,6063.181001,6566.989528,7226.090462,7682.855481,7915.20636,6370.691041,7484.357625,7989.705721,8018.76439,8382.700271,8648.414655,7733.929111,7005.321293,7405.175859,7659.452657,7877.45642,6448.898077,,
Marshall Islands,MHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,163.3992664,172.4837729,189.0002534,233.1879248,279.782375,302.0817873,314.9916311,345.4527609,366.8636933,412.4554131,472.5427216,538.107819,517.9710235,489.2836135,488.9185567,504.8102129,518.3285603,516.6628467,551.0694663,567.1545186,647.1408105,661.9605971,712.1740031,761.2626823,839.8891959,932.5053632,1020.937954,1076.357572,1045.37151,1027.482843,1104.400126,1116.022499,1177.491022,1363.14687,1620.229796,1921.553359,2310.478763,2925.353153,3534.433851,3616.907391,4263.671719,4954.255389,3731.428496,3883.338844,3985.470479,3761.358557,3755.132951,4071.310677,4192.402533,4260.793935,4021.485232,,
North Macedonia,MKD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.706546,1382.773998,1856.289182,1828.209299,1552.974975,1504.332251,1533.243366,1493.143825,1467.635351,1588.458028,1908.320993,2183.983959,2392.309466,2670.925828,2919.622063,3725.595869,3589.794825,3525.241261,3966.920298,3664.006692,4124.551718,4362.551106,3838.144839,4105.457277,4300.668723,4966.873986,4904.664702,4853.917729,,
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,215.8868612,183.2735018,152.3779079,147.4560176,137.7605619,156.5176544,204.6245382,228.0444657,229.568955,229.7621995,274.7033696,274.9671908,280.9462092,276.1348451,190.3056435,244.3103407,245.9160444,229.2400566,240.871425,284.6970544,234.8335995,257.1699355,267.863258,330.9071872,370.1975164,413.0818164,424.3751022,479.2395698,569.8421704,561.8563537,575.3637838,669.3509187,597.1308797,638.0053388,695.8283429,616.6272733,638.0925526,681.5488907,733.2035776,712.7058073,685.8432759,,
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,69.22225194,69.24239964,61.12862759,64.07921485,91.35049433,101.7852184,106.6088133,109.4675835,115.6632537,123.5906134,133.4020339,139.9552491,141.3243475,142.5834618,146.2504726,144.846614,174.4683163,211.4082881,255.6906305,351.352695,484.630419,616.874105,809.454004,1135.04993,1564.412928,2129.78787,2658.44948,3440.2424,4722.054459,6627.679495,7997.843364,9706.464622,14514.46425,22363.5104,29880.568,38574.21405,50856.75071,72169.94528,99096.43132,112364.2879,130931.5997,155555.4462,2092.688449,1060.834421,1067.668427,1065.080202,1017.008199,1020.20965,1116.506079,1139.53298,1325.535956,,
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.2706682,971.0215636,1138.164878,1277.683147,1339.01884,1384.24233,1446.285571,1449.015866,1487.213299,1454.163267,1538.245917,1784.309008,2001.038891,2297.5533,2847.944951,3409.892612,3413.263823,3810.753609,3605.035993,3853.233148,3503.956772,3396.572066,3082.330022,3097.687964,2933.652231,2660.336672,2712.274412,2453.833505,,
Montenegro,MNE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018.345175,5419.439065,6677.763745,6059.035128,5910.41337,6597.602879,6037.282521,6641.739371,6780.677622,6040.994641,6404.529761,7163.288649,8079.614437,8130.210142,6966.316982,,
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,1016.75333,1093.719765,1133.061203,839.818785,838.8762189,1129.244121,1133.729693,1140.64953,1140.959748,844.5085159,945.5081575,517.0812073,300.5559607,344.0752292,534.3489187,519.5240337,435.208427,416.0270138,390.5318352,405.800663,441.7328828,484.5699546,553.9889061,667.3865762,802.1665353,998.137086,1243.299133,1644.858043,1319.931003,1872.549846,2608.430761,3357.720956,3528.913293,3218.345706,3067.350456,2872.988522,2571.258063,3004.108083,3140.144435,3017.38627,,
Northern Mariana Islands,MNP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.4357467,134.9407199,141.391257,135.2286899,124.9098069,177.274818,218.3735906,242.1800324,283.2721941,253.1333204,228.6382088,214.3904773,262.9495127,324.7460837,355.1958884,361.9328503,406.6015596,475.3070984,449.8680842,396.2590301,494.0885393,545.1990197,544.4107483,547.2863722,468.5457075,337.1499873,351.7381659,391.8402237,385.2661766,330.8728417,,
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,620.142735,623.0129849,603.1089096,611.3599615,554.8399422,490.0306913,562.3681886,626.9161811,647.1885011,649.2904297,655.9294204,936.6770069,909.3252629,738.6002521,749.9819069,783.0668932,821.6523038,777.3709605,742.4240507,711.3802503,619.5446492,568.7781028,592.0862812,674.9352514,744.3475844,869.0061983,978.6594581,1067.193093,1264.961003,1241.223843,1341.229919,1564.497099,1496.163424,1604.69922,1419.744641,1347.679616,1374.578437,1422.264416,1556.564044,1616.88024,1568.169054,,
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,748.307795,849.3510886,1027.446435,1189.375818,1083.755547,1057.833611,985.9796507,995.4086506,941.8038368,966.8968134,1315.485621,1714.914137,1925.322909,1965.095831,2363.821736,2529.573281,2788.736462,2751.950625,2890.689956,3204.60323,3429.36216,3176.770724,3119.451149,3225.044757,3450.059384,3432.594406,3603.60851,4279.675825,4836.593827,4725.377824,5159.219344,6089.441262,7242.5333,6359.063374,6661.42786,7508.500368,8008.50052,8776.559424,9343.35806,8659.530875,9153.027768,10136.64306,11111.8493,11061.76722,8331.706402,,
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,154.1639994,151.1574191,135.3242626,141.3815558,138.8376018,125.958212,121.5216489,110.2610149,125.7811938,137.7817759,159.193148,185.9283615,144.209496,168.0121027,83.30943344,96.97861555,176.739029,210.4670479,123.8826461,127.8932894,121.7293715,115.1469193,247.4029426,212.914831,232.3337857,236.1371177,248.4920879,267.8621134,311.2416553,336.1347607,369.4102617,420.3551001,291.1868431,265.0429062,281.5359497,296.4009362,252.676386,420.8447963,460.7479905,510.0801765,554.2462681,,
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,262.6964161,270.5832385,279.4114193,375.3595787,533.7646273,476.6443758,553.9435356,631.2560259,811.4870485,879.1913431,1009.775641,1166.117898,1057.02191,1176.303216,1440.302066,1235.276006,981.9727717,1039.040072,1190.839656,1236.04175,1454.309481,1661.772966,1945.641354,2238.118252,2468.393563,2894.122449,3217.205862,3104.786794,2028.668811,2163.200946,2526.863805,2516.910392,2743.862995,2906.466839,3305.913079,3726.954559,4206.587297,4986.242754,5781.435682,5085.821106,6273.832719,7359.717056,7514.028549,7628.129997,7754.145609,6898.267683,6853.014163,7022.551186,7586.466073,7836.207596,7277.201917,,
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4428.163123,4746.010355,5209.129026,5775.207178,6075.596545,6489.118959,7224.178153,7882.153486,8760.856919,9343.247268,9986.150704,11269.69767,11854.62265,12541.29694,13950.29646,14773.56578,15439.12771,16376.6151,17893.8422,18866.53487,19581.91588,19992.66337,20719.47463,21244.70685,22342.78453,23335.85609,24503.10661,25900.13171,27174.8535,28432.39819,30054.58188,30461.01221,31409.5638,32457.61793,34555.71492,36878.04684,39190.73226,40289.80759,39914.95487,38486.61669,40987.06456,42818.37248,44656.55121,45477.18817,46948.62325,47814.29457,47977.80084,50029.52747,52032.16207,53589.38209,51455.87029,,
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.122506,1917.638176,2089.501486,1917.512461,2123.933575,2281.011556,2185.693433,2202.664257,2017.403195,1898.816227,1922.321098,1690.11624,1588.09464,2359.067621,3020.216668,3151.13471,3446.985165,3608.676551,3564.314925,3634.935516,4471.719597,4862.241341,5046.495691,4791.137419,4828.373395,4333.822742,3913.298961,4647.172616,4809.026926,4337.292249,3622.763465,,
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,7542.013763,6232.425742,5713.218152,5139.633768,4861.032836,5064.958006,7024.650731,8530.473216,10142.00519,10138.42549,13147.2254,12624.93511,14182.48843,13586.14735,14060.9158,15526.52205,15445.15406,13650.65284,13587.09475,12566.89846,9813.570407,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,370.216903,302.6647287,269.5714807,235.3341676,179.3249395,181.46222,236.5014252,262.1285486,261.3657737,249.749255,388.5243281,357.1197794,360.5245095,311.2612151,191.272278,222.5191978,225.5422863,206.8232699,244.0616752,227.4094671,193.3570699,207.4373303,229.3921811,269.9420569,294.2919347,334.3470406,346.9746648,400.696166,492.4410955,477.0902229,492.3755489,526.9893759,523.910951,545.6129329,556.6946923,489.7059155,497.0317179,512.3436858,576.7042049,552.3253613,517.9816546,,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,195.8998976,135.0161458,174.5788883,207.3096248,279.3533055,333.410076,425.1654719,405.2747986,414.8275247,406.6969843,590.129449,1867.361359,1603.858183,1050.893755,752.5287959,720.4443379,533.7341263,476.4911234,462.7078412,346.4200052,407.118127,388.0104359,356.9537509,180.6255927,238.428135,313.5993872,351.1219041,376.846177,389.1166742,417.1832375,407.985093,468.0415521,601.9269177,628.5482696,770.226843,941.4300294,1336.775855,1494.551018,1768.253096,1554.761352,1765.04887,1874.840009,2106.171984,2326.541607,2512.064683,2264.293623,1857.497536,1637.575746,1624.678826,1813.279713,1712.108128,,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,273.6952591,280.2794848,331.7004838,450.095135,460.9133251,518.0167229,620.3373486,559.78233,387.612159,552.3732685,590.5915573,585.0466869,635.657205,704.9580157,588.6554269,651.1663279,881.7781498,501.9492604,171.7727375,212.2102856,236.8690515,257.0948119,258.3331932,660.3458139,717.9890008,747.8603408,761.8992491,810.99167,833.232664,870.3475082,885.6195961,863.519658,870.71631,939.9886346,1028.821596,1073.83028,1168.879222,1324.489856,1270.414174,1305.56797,1423.196668,1493.902901,1522.412498,1656.707834,1755.9525,1782.052104,1819.945415,1700.084531,1654.184902,1635.220735,,
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2617.992088,2988.182058,3636.979288,4810.852983,5568.872003,6362.217279,6965.38903,8035.446801,9762.223872,11060.22088,11780.54442,9694.479001,9399.076126,9010.903704,8447.221297,8254.8611,11546.20713,14135.64301,14914.2084,14645.40985,17596.02783,18080.63216,19784.6552,19249.7572,20772.73255,24990.0269,24844.84838,22809.4357,23587.68468,24348.32347,22552.0662,22429.96196,24348.87143,30173.02469,33931.19088,34541.59276,37883.66357,43332.21869,46418.95975,42746.22136,42028.57975,45339.46364,41909.71654,43470.70672,43409.83614,37498.57563,37580.52752,40814.50104,44714.29728,43981.22882,42296.02243,,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2727.476109,3109.763509,3665.40927,4742.506376,5612.567655,6735.229407,7208.507709,8137.777225,8954.44646,9962.260186,12027.55964,12058.09312,11962.19909,11505.48777,11565.54428,12294.49106,14965.65014,17555.96343,18590.00617,18033.07189,20646.60472,21571.28048,23187.4371,21149.90211,22448.24125,26929.41321,28401.60749,28558.88386,27921.3503,28496.99001,28079.79247,29511.6218,33215.12982,39139.52945,44779.9922,52320.46506,57337.61011,66102.44961,73079.83294,61746.73619,68321.64154,76812.49685,78060.56028,80411.52387,77788.50425,61021.14848,58221.4663,61362.51933,65882.89355,60020.46337,53514.24749,,
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,67.46434658,76.53656393,70.97427391,86.91458505,109.8279782,99.11241446,91.50520785,103.498181,116.1501291,118.9561189,136.3066311,140.5410654,139.7832995,146.2389579,142.8758314,152.2118883,154.8010509,181.9815207,181.1178773,181.873198,191.6653264,161.4798014,168.7059912,183.1426513,192.5899762,195.2872155,207.6867365,200.368447,202.5603808,217.0438787,232.5225289,229.8643468,238.890517,268.3314936,297.3715859,328.6651778,372.514058,450.0179033,460.0479436,565.0103373,755.6383259,759.9396685,774.1403759,799.2540403,838.0803717,827.1589229,973.8304303,1093.525867,1114.525395,1077.697097,,
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,2430.108438,2877.650532,3780.896415,3967.932842,3430.946344,3553.298182,3971.534278,4758.579937,5374.198153,6065.014529,6356.310996,6184.314446,6106.883303,5301.949888,5923.926125,7470.764469,9828.233371,11174.9528,10769.92367,10976.18621,9455.536413,9133.577032,10136.80668,11966.49814,13754.06895,14619.5671,13837.59846,11856.29341,12158.38713,10755.95756,11095.13421,13579.20111,17821.67799,20426.56784,21903.97714,20867.9241,25309.87263,23740.93443,22365.79442,26634.31113,30875.71558,32293.34757,34986.18782,36295.01681,31664.42916,33086.88682,35353.61962,35287.75524,35399.4683,33723.57193,,
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2275.017132,2483.089,2852.404386,3406.551349,3710.444311,4099.998225,4408.167915,4912.630491,5861.974966,6594.729199,7207.494524,7272.878273,7137.119224,7251.92461,7580.354477,7924.570518,9529.949201,10958.31248,12344.57269,12731.68055,14151.51012,14820.48868,15777.71907,15779.08865,16733.29834,18270.33025,18369.41351,18060.44746,18209.28784,18911.06594,19174.01304,18831.09471,19540.15709,21578.085,23932.60552,25159.46814,26431.77201,28501.49936,29487.02933,27356.66582,28864.9564,30939.13371,30867.83604,31104.38438,31596.89216,29730.34876,29950.4194,31155.86116,32636.70983,32778.48701,31361.51341,,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,145.4331583,174.0163425,195.7803156,97.97598475,643.3705546,967.4914274,1330.660063,1561.752784,1640.863296,1367.259209,3050.585711,4000.170687,4512.784296,4163.601955,4499.628799,4611.353547,3395.535103,3002.367773,3042.87198,2958.943477,3233.713863,3723.189044,3852.527234,3704.924977,3813.476068,3937.844943,4022.293324,4306.745036,4050.559291,4060.909997,4332.750276,4651.719477,5177.992356,5497.869676,5949.900448,6809.864416,8391.243132,9538.137141,13564.73754,10195.58147,10283.62122,9501.42019,10369.59502,10261.35697,10502.07916,10655.3371,10173.65115,10193.69757,11298.33485,10802.51269,,,
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1322.273255,1614.054918,1682.948546,1552.113631,1413.984203,1340.175978,1421.059835,1515.478906,1751.150514,1708.198172,1974.201304,2162.802388,2314.003433,2195.59073,2257.475292,2539.272841,2552.604299,2620.552561,2535.546503,2544.048615,2690.631151,2888.202629,3053.093094,3759.577677,4393.718527,4937.839308,5906.806971,7057.694978,8376.608223,7242.752759,8132.378328,9697.705161,10198.94524,10738.88241,11164.52602,9680.352642,9536.091131,10088.78826,10698.86238,10400.48082,8905.592722,,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,146.7714767,159.2608993,135.750356,89.4857317,121.6767591,149.5825715,170.4492499,186.8742758,216.0704174,231.4271707,266.7745022,304.1695444,318.3541013,285.3239061,299.6054424,287.7430134,283.7340518,285.694277,319.0892152,321.4963583,306.1845907,339.310862,350.966938,362.9409916,355.4578059,400.8740351,404.2249,384.6267192,371.1142085,369.3678149,465.1346465,436.6281705,426.816991,484.4433652,562.6803402,611.0416374,679.5839987,738.5642379,810.0804297,794.1311469,827.3364653,985.0617137,1014.495137,1035.481608,1077.678965,1187.813047,1207.528927,1308.149092,1321.524151,1151.822173,1069.517925,,
